param PESOMAX := 1250000;
param : ELEMENTOS : VALOR PESO :=
1 721 621
2 579 479
3 131 31
4 986 886
5 444 344
6 290 190
7 886 786
8 559 459
9 467 367
10 868 768
11 477 377
12 686 586
13 982 882
14 579 479
15 289 189
16 189 89
17 593 493
18 599 499
19 924 824
20 983 883
21 138 38
22 916 816
23 812 712
24 872 772
25 725 625
26 832 732
27 883 783
28 361 261
29 648 548
30 520 420
31 543 443
32 383 283
33 825 725
34 970 870
35 140 40
36 930 830
37 783 683
38 526 426
39 866 766
40 983 883
41 371 271
42 847 747
43 480 380
44 603 503
45 917 817
46 334 234
47 427 327
48 738 638
49 596 496
50 194 94
51 501 401
52 890 790
53 385 285
54 807 707
55 1015 915
56 1023 923
57 585 485
58 1028 928
59 990 890
60 657 557
61 800 700
62 701 601
63 428 328
64 785 685
65 203 103
66 915 815
67 723 623
68 437 337
69 763 663
70 1054 954
71 1026 926
72 995 895
73 389 289
74 537 437
75 976 876
76 784 684
77 679 579
78 166 66
79 791 691
80 978 878
81 198 98
82 952 852
83 792 692
84 810 710
85 781 681
86 226 126
87 638 538
88 200 100
89 743 643
90 836 736
91 176 76
92 910 810
93 501 401
94 692 592
95 442 342
96 835 735
97 158 58
98 645 545
99 298 198
100 634 534
101 451 351
102 271 171
103 837 737
104 637 537
105 614 514
106 683 583
107 898 798
108 1054 954
109 907 807
110 910 810
111 638 538
112 550 450
113 898 798
114 426 326
115 841 741
116 122 22
117 972 872
118 269 169
119 919 819
120 865 765
121 427 327
122 583 483
123 772 672
124 1014 914
125 1061 961
126 927 827
127 260 160
128 981 881
129 447 347
130 504 404
131 626 526
132 596 496
133 343 243
134 349 249
135 865 765
136 1073 973
137 847 747
138 302 202
139 641 541
140 758 658
141 358 258
142 541 441
143 636 536
144 863 763
145 870 770
146 231 131
147 819 719
148 602 502
149 664 564
150 618 518
151 773 673
152 531 431
153 513 413
154 905 805
155 603 503
156 1099 999
157 164 64
158 574 474
159 814 714
160 717 617
161 341 241
162 702 602
163 689 589
164 285 185
165 697 597
166 344 244
167 882 782
168 462 362
169 385 285
170 302 202
171 526 426
172 116 16
173 903 803
174 221 121
175 839 739
176 163 63
177 326 226
178 660 560
179 173 73
180 233 133
181 523 423
182 432 332
183 642 542
184 802 702
185 699 599
186 106 6
187 989 889
188 993 893
189 313 213
190 443 343
191 160 60
192 354 254
193 275 175
194 501 401
195 682 582
196 953 853
197 992 892
198 410 310
199 570 470
200 368 268
201 902 802
202 473 373
203 492 392
204 619 519
205 1063 963
206 1007 907
207 606 506
208 820 720
209 304 204
210 186 86
211 808 708
212 709 609
213 1076 976
214 875 775
215 232 132
216 883 783
217 1040 940
218 1042 942
219 239 139
220 420 320
221 456 356
222 589 489
223 743 643
224 245 145
225 739 639
226 355 255
227 513 413
228 577 477
229 304 204
230 241 141
231 809 709
232 465 365
233 279 179
234 755 655
235 899 799
236 1091 991
237 619 519
238 929 829
239 516 416
240 1034 934
241 575 475
242 243 143
243 549 449
244 164 64
245 364 264
246 612 512
247 700 600
248 497 397
249 356 256
250 850 750
251 748 648
252 432 332
253 818 718
254 230 130
255 239 139
256 793 693
257 165 65
258 140 40
259 986 886
260 125 25
261 246 146
262 619 519
263 186 86
264 281 181
265 140 40
266 180 80
267 131 31
268 275 175
269 913 813
270 1088 988
271 349 249
272 358 258
273 499 399
274 691 591
275 356 256
276 160 60
277 1035 935
278 287 187
279 877 777
280 647 547
281 964 864
282 1056 956
283 293 193
284 584 484
285 1076 976
286 873 773
287 684 584
288 652 552
289 837 737
290 258 158
291 125 25
292 435 335
293 826 726
294 549 449
295 234 134
296 560 460
297 805 705
298 806 706
299 870 770
300 132 32
301 708 608
302 811 711
303 299 199
304 436 336
305 427 327
306 649 549
307 1000 900
308 598 498
309 786 686
310 1040 940
311 652 552
312 904 804
313 531 431
314 961 861
315 471 371
316 337 237
317 853 753
318 433 333
319 823 723
320 743 643
321 892 792
322 562 462
323 462 362
324 711 611
325 249 149
326 527 427
327 938 838
328 645 545
329 479 379
330 592 492
331 440 340
332 433 333
333 592 492
334 144 44
335 510 410
336 589 489
337 633 533
338 518 418
339 243 143
340 177 77
341 800 700
342 977 877
343 891 791
344 132 32
345 894 794
346 690 590
347 182 82
348 414 314
349 1062 962
350 1005 905
351 1090 990
352 557 457
353 358 258
354 196 96
355 321 221
356 465 365
357 690 590
358 710 610
359 272 172
360 921 821
361 905 805
362 358 258
363 337 237
364 1054 954
365 518 418
366 844 744
367 971 871
368 853 753
369 586 486
370 301 201
371 1061 961
372 1059 959
373 328 228
374 549 449
375 387 287
376 444 344
377 616 516
378 1070 970
379 1046 946
380 1074 974
381 473 373
382 427 327
383 790 690
384 917 817
385 837 737
386 726 626
387 200 100
388 172 72
389 882 782
390 930 830
391 845 745
392 877 777
393 320 220
394 997 897
395 617 517
396 417 317
397 1022 922
398 1011 911
399 180 80
400 403 303
401 315 215
402 1061 961
403 900 800
404 138 38
405 936 836
406 174 74
407 948 848
408 338 238
409 967 867
410 328 228
411 1055 955
412 178 78
413 266 166
414 1008 908
415 194 94
416 1032 932
417 845 745
418 467 367
419 438 338
420 585 485
421 687 587
422 535 435
423 899 799
424 433 333
425 271 171
426 149 49
427 182 82
428 1072 972
429 213 113
430 315 215
431 677 577
432 715 615
433 959 859
434 415 315
435 421 321
436 364 264
437 777 677
438 427 327
439 622 522
440 576 476
441 162 62
442 282 182
443 498 398
444 761 661
445 594 494
446 496 396
447 448 348
448 318 218
449 475 375
450 869 769
451 918 818
452 309 209
453 589 489
454 324 224
455 169 69
456 332 232
457 663 563
458 922 822
459 437 337
460 672 572
461 1001 901
462 191 91
463 947 847
464 708 608
465 762 662
466 308 208
467 903 803
468 659 559
469 499 399
470 363 263
471 133 33
472 322 222
473 886 786
474 380 280
475 233 133
476 337 237
477 668 568
478 1041 941
479 171 71
480 394 294
481 213 113
482 1056 956
483 455 355
484 279 179
485 713 613
486 977 877
487 703 603
488 997 897
489 214 114
490 931 831
491 825 725
492 501 401
493 1082 982
494 1026 926
495 181 81
496 794 694
497 607 507
498 979 879
499 1089 989
500 368 268
501 167 67
502 578 478
503 920 820
504 784 684
505 365 265
506 875 775
507 1083 983
508 103 3
509 1031 931
510 559 459
511 326 226
512 412 312
513 375 275
514 256 156
515 566 466
516 459 359
517 525 425
518 1024 924
519 677 577
520 1068 968
521 436 336
522 937 837
523 408 308
524 802 702
525 1091 991
526 378 278
527 738 638
528 206 106
529 844 744
530 694 594
531 799 699
532 1032 932
533 851 751
534 196 96
535 1075 975
536 771 671
537 999 899
538 813 713
539 579 479
540 847 747
541 680 580
542 363 263
543 536 436
544 979 879
545 457 357
546 194 94
547 622 522
548 638 538
549 575 475
550 604 504
551 135 35
552 497 397
553 376 276
554 597 497
555 139 39
556 493 393
557 281 181
558 556 456
559 978 878
560 835 735
561 1099 999
562 158 58
563 567 467
564 498 398
565 677 577
566 147 47
567 948 848
568 870 770
569 980 880
570 1006 906
571 396 296
572 963 863
573 813 713
574 971 871
575 636 536
576 473 373
577 760 660
578 818 718
579 891 791
580 287 187
581 820 720
582 180 80
583 191 91
584 187 87
585 497 397
586 875 775
587 754 654
588 1024 924
589 321 221
590 1083 983
591 494 394
592 746 646
593 464 364
594 601 501
595 499 399
596 776 676
597 584 484
598 779 679
599 443 343
600 474 374
601 885 785
602 777 677
603 703 603
604 867 767
605 155 55
606 874 774
607 202 102
608 406 306
609 274 174
610 911 811
611 621 521
612 266 166
613 1016 916
614 1036 936
615 253 153
616 249 149
617 950 850
618 959 859
619 528 428
620 820 720
621 630 530
622 785 685
623 1046 946
624 679 579
625 843 743
626 465 365
627 1037 937
628 924 824
629 207 107
630 336 236
631 433 333
632 292 192
633 156 56
634 702 602
635 272 172
636 733 633
637 485 385
638 769 669
639 754 654
640 1097 997
641 1084 984
642 1042 942
643 570 470
644 285 185
645 134 34
646 979 879
647 382 282
648 349 249
649 943 843
650 757 657
651 789 689
652 363 263
653 146 46
654 1006 906
655 860 760
656 869 769
657 416 316
658 493 393
659 1058 958
660 997 897
661 860 760
662 941 841
663 464 364
664 925 825
665 1039 939
666 765 665
667 927 827
668 282 182
669 421 321
670 801 701
671 377 277
672 640 540
673 925 825
674 1024 924
675 464 364
676 963 863
677 644 544
678 989 889
679 1100 1000
680 843 743
681 254 154
682 798 698
683 706 606
684 477 377
685 267 167
686 1012 912
687 319 219
688 1062 962
689 378 278
690 180 80
691 776 676
692 615 515
693 739 639
694 627 527
695 135 35
696 290 190
697 122 22
698 173 73
699 327 227
700 683 583
701 243 143
702 527 427
703 322 222
704 109 9
705 563 463
706 1099 999
707 243 143
708 505 405
709 373 273
710 688 588
711 1088 988
712 568 468
713 320 220
714 1069 969
715 168 68
716 980 880
717 593 493
718 852 752
719 263 163
720 603 503
721 562 462
722 158 58
723 1010 910
724 996 896
725 928 828
726 225 125
727 119 19
728 833 733
729 877 777
730 911 811
731 249 149
732 634 534
733 1017 917
734 700 600
735 144 44
736 185 85
737 933 833
738 745 645
739 1018 918
740 914 814
741 692 592
742 311 211
743 772 672
744 1060 960
745 228 128
746 226 126
747 227 127
748 1056 956
749 379 279
750 634 534
751 708 608
752 187 87
753 107 7
754 470 370
755 705 605
756 329 229
757 995 895
758 766 666
759 120 20
760 278 178
761 459 359
762 660 560
763 992 892
764 102 2
765 376 276
766 514 414
767 633 533
768 416 316
769 314 214
770 287 187
771 445 345
772 898 798
773 946 846
774 781 681
775 577 477
776 1043 943
777 1091 991
778 949 849
779 380 280
780 584 484
781 325 225
782 1029 929
783 677 577
784 364 264
785 721 621
786 1076 976
787 876 776
788 123 23
789 952 852
790 149 49
791 539 439
792 584 484
793 791 691
794 373 273
795 688 588
796 830 730
797 969 869
798 107 7
799 295 195
800 159 59
801 224 124
802 722 622
803 644 544
804 131 31
805 570 470
806 660 560
807 362 262
808 575 475
809 858 758
810 858 758
811 1087 987
812 602 502
813 345 245
814 795 695
815 623 523
816 201 101
817 335 235
818 665 565
819 228 128
820 608 508
821 288 188
822 140 40
823 861 761
824 900 800
825 893 793
826 331 231
827 729 629
828 453 353
829 880 780
830 512 412
831 478 378
832 1077 977
833 1063 963
834 714 614
835 325 225
836 334 234
837 391 291
838 675 575
839 810 710
840 350 250
841 834 734
842 816 716
843 1018 918
844 982 882
845 942 842
846 241 141
847 716 616
848 942 842
849 188 88
850 934 834
851 223 123
852 561 461
853 227 127
854 278 178
855 609 509
856 365 265
857 741 641
858 892 792
859 672 572
860 321 221
861 522 422
